what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.5,"org.tigris.subversion.clientadapter.javahl",1466121803382
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.4,"org.tigris.subversion.clientadapter.svnkit",1466121803382
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121807516
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1466121807844
started,bundle,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui",1466121807953
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466121807968
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1466121808015
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1466121808062
opened,view,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1466121808124
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1466121808140
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1466121808140
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466121812867
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1466121813896
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1466121813896
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121817157
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121880867
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121886437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121979076
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121983787
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121992024
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1466121992804
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466121992851
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466121992944
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1466121993397
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1466122001212
