what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467618288333
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467618290657
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467618290829
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467618291391
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467618291578
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467618294713
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1467618296195
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467618296648
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467618303262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467618306257
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467618315056
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467618320235
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467618329595
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467618333402
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467618339283
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467618467500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467619045106
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467619045854
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467621515133
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467621516490
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467624759702
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467624760997
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467624761917
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467624762682
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1467624773664
