what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.core,1.6.5,"org.tigris.subversion.subclipse.core",1467614764943
started,bundle,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui",1467614765037
os,sysinfo,,,"win32",1467614765037
arch,sysinfo,,,"x86",1467614765037
ws,sysinfo,,,"win32",1467614765037
locale,sysinfo,,,"zh_CN",1467614765037
processors,sysinfo,,,"4",1467614765037
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1467614765037
java.runtime.version,sysinfo,,,"1.5.0_22-b03",1467614765037
java.specification.name,sysinfo,,,"Java Platform API Specification",1467614765037
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1467614765037
java.specification.version,sysinfo,,,"1.5",1467614765037
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1467614765037
java.version,sysinfo,,,"1.5.0_22",1467614765037
java.vm.info,sysinfo,,,"mixed mode",1467614765037
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1467614765037
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1467614765037
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1467614765037
java.vm.specification.version,sysinfo,,,"1.0",1467614765037
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1467614765037
java.vm.version,sysinfo,,,"1.5.0_22-b03",1467614765037
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200908270924,"org.eclipse.jst.j2ee.web",1467614765224
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1467614765505
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1467614765661
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1467614765926
