what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466145039703
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1466145123928
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466145141384
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145147234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145155486
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466145164754
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1466145169950
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466145173023
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466145174848
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1466145182087
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466145279291
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1466145286436
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1466145292738
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466145304111
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466145307527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145310226
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145423576
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1466145423607
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145425105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145431096
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145432516
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145433265
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466145743767
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145869114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466145999629
