what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1466151593673
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151599991
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151616449
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151621238
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1466151623298
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151628009
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151633204
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151635528
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1466151641612
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151643359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151646635
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151656416
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151664280
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151667587
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151670270
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151674920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151677135
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151679023
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151684718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151686481
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151688774
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466151691989
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151693361
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151937252
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466151938266
