what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1466124396411
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466124417205
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466124452836
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124457890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124472742
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124475472
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124484348
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1466124484364
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1466124488576
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466124489995
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124496360
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124501617
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466124501664
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466124501726
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466124504862
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1466124517904
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466124522162
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124524222
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124524908
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124525236
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466124530225
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1466124532848
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466124533264
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466124535042
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1466124536134
