what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1472690869550
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1472690869550
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1472690869550
started,bundle,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui",1472690869550
started,bundle,org.tigris.subversion.clientadapter,1.6.4.1,"org.tigris.subversion.clientadapter",1472690869550
started,bundle,org.tigris.subversion.subclipse.core,1.6.5,"org.tigris.subversion.subclipse.core",1472690869550
started,bundle,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui",1472690869566
os,sysinfo,,,"win32",1472690869566
arch,sysinfo,,,"x86",1472690869566
ws,sysinfo,,,"win32",1472690869566
locale,sysinfo,,,"zh_CN",1472690869566
processors,sysinfo,,,"4",1472690869566
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1472690869566
java.runtime.version,sysinfo,,,"1.8.0_11-b12",1472690869566
java.specification.name,sysinfo,,,"Java Platform API Specification",1472690869566
java.specification.vendor,sysinfo,,,"Oracle Corporation",1472690869566
java.specification.version,sysinfo,,,"1.8",1472690869566
java.vendor,sysinfo,,,"Oracle Corporation",1472690869566
java.version,sysinfo,,,"1.8.0_11",1472690869566
java.vm.info,sysinfo,,,"mixed mode",1472690869566
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1472690869566
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1472690869566
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1472690869566
java.vm.specification.version,sysinfo,,,"1.8",1472690869566
java.vm.vendor,sysinfo,,,"Oracle Corporation",1472690869566
