what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146002530
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146195939
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1466146337603
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466146338040
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466146341566
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466146347728
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146350692
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146352174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146370785
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146380488
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466146381596
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1466146383328
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466146387634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146389615
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146405324
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466146409412
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466146411409
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466146413499
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466146421393
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146468349
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146555038
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146556020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146556707
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466146557768
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466146561106
