what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466127147606
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1466127149369
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466127151740
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466127151912
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466127161958
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466127162255
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466127164844
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466127173580
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466127178291
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127333621
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127335415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127337147
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127337817
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127338114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127339050
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127355742
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466127434805
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466127436943
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466127437270
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466128572250
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466128573249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466128635633
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466128871272
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466128875593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1466128883502
