what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131570620
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131571758
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466131571790
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131573974
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131575160
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466131575176
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466131584177
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466131584754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131586049
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131587328
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1466131587344
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1466131588639
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131591291
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131593350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466131593365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131593818
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131598638
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466131598654
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131599839
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466131600557
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466131600635
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1466131600635
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1466131600635
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466131601696
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1466131604629
