what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122305588
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122390970
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122397990
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122400159
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1466122403076
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466122403232
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1466122404870
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122421203
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122450089
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466122457281
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1466122457889
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466122459012
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466122461930
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122482537
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122486983
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466122492381
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1466122493395
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1466122493566
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122494206
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466122521039
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1466122522833
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466122526140
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466122528075
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1466122529916
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1466122530555
