what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1467770257341
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1467770257341
java.specification.version,sysinfo,,,"1.5",1467770257341
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1467770257341
java.version,sysinfo,,,"1.5.0_22",1467770257341
java.vm.info,sysinfo,,,"mixed mode",1467770257341
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1467770257341
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1467770257341
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1467770257341
java.vm.specification.version,sysinfo,,,"1.0",1467770257341
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1467770257341
java.vm.version,sysinfo,,,"1.5.0_22-b03",1467770257341
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1467770257341
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1467770257356
started,bundle,org.eclipse.jst.j2ee,1.1.301.v200909030330,"org.eclipse.jst.j2ee",1467770257403
started,bundle,org.eclipse.jem.workbench,2.0.201.v200908271530,"org.eclipse.jem.workbench",1467770257434
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1467770257434
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1467770257466
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200908270924,"org.eclipse.jst.j2ee.web",1467770257512
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1467770257544
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1467770257778
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.200.v200905120445,"org.eclipse.wst.jsdt.web.core",1467770257778
started,bundle,org.eclipse.jst.j2ee.jca,1.1.300.v200903120000,"org.eclipse.jst.j2ee.jca",1467770257809
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1467770257809
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1467770257824
