what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1466121755988
java.specification.vendor,sysinfo,,,"Oracle Corporation",1466121755988
java.specification.version,sysinfo,,,"1.8",1466121755988
java.vendor,sysinfo,,,"Oracle Corporation",1466121755988
java.version,sysinfo,,,"1.8.0_11",1466121755988
java.vm.info,sysinfo,,,"mixed mode",1466121755988
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1466121755988
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1466121755988
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1466121755988
java.vm.specification.version,sysinfo,,,"1.8",1466121755988
java.vm.vendor,sysinfo,,,"Oracle Corporation",1466121755988
java.vm.version,sysinfo,,,"25.11-b03",1466121755988
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1466121757907
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1466121757907
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1466121757923
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121760200
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121778858
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121779544
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121780340
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1466121783491
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1466121785628
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1466121785659
started,bundle,org.eclipse.jst.jee.ui,1.0.201.v200908270924,"org.eclipse.jst.jee.ui",1466121802945
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1466121802976
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.300.v200903120000,"org.eclipse.jst.j2ee.navigator.ui",1466121803101
